Batting Team,Balling Team,Venue,Match Date,Over number,Score after over,Wickets after over,Inning Score
Kings XI,KKR,Eden Gardens,"April 15 2012,",6,26,2,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",7,31,2,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",8,41,2,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",9,49,2,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",10,60,2,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",11,68,2,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",12,73,3,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",13,75,3,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",14,85,3,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",15,87,4,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",16,98,4,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",17,101,6,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",18,104,8,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",19,123,8,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",20,134,9,134
KKR,Kings XI,Eden Gardens,"April 15 2012,",1,2,0,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",2,13,1,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",3,22,1,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",4,33,2,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",5,41,2,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",6,48,2,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",7,54,2,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",8,61,2,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",9,66,2,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",10,70,2,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",11,73,2,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",12,79,3,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",13,80,5,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",14,85,5,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",15,94,6,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",16,99,6,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",17,111,6,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",18,122,6,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",19,126,6,132
KKR,Kings XI,Eden Gardens,"April 15 2012,",20,132,7,132
CSK,Warriors,Pune,"April 14 2012,",1,1,0,155
CSK,Warriors,Pune,"April 14 2012,",2,8,0,155
CSK,Warriors,Pune,"April 14 2012,",3,13,0,155
CSK,Warriors,Pune,"April 14 2012,",4,31,0,155
CSK,Warriors,Pune,"April 14 2012,",5,39,0,155
CSK,Warriors,Pune,"April 14 2012,",6,43,0,155
CSK,Warriors,Pune,"April 14 2012,",7,49,1,155
CSK,Warriors,Pune,"April 14 2012,",8,55,1,155
CSK,Warriors,Pune,"April 14 2012,",9,67,1,155
CSK,Warriors,Pune,"April 14 2012,",10,71,2,155
CSK,Warriors,Pune,"April 14 2012,",11,84,2,155
CSK,Warriors,Pune,"April 14 2012,",12,88,3,155
CSK,Warriors,Pune,"April 14 2012,",13,100,3,155
CSK,Warriors,Pune,"April 14 2012,",14,106,3,155
CSK,Warriors,Pune,"April 14 2012,",15,114,3,155
CSK,Warriors,Pune,"April 14 2012,",16,125,3,155
CSK,Warriors,Pune,"April 14 2012,",17,129,3,155
CSK,Warriors,Pune,"April 14 2012,",18,140,3,155
CSK,Warriors,Pune,"April 14 2012,",19,147,4,155
CSK,Warriors,Pune,"April 14 2012,",20,155,5,155
Warriors,CSK,Pune,"April 14 2012,",1,6,0,156
Warriors,CSK,Pune,"April 14 2012,",2,16,0,156
Warriors,CSK,Pune,"April 14 2012,",3,31,1,156
Warriors,CSK,Pune,"April 14 2012,",4,43,1,156
Warriors,CSK,Pune,"April 14 2012,",5,48,1,156
Warriors,CSK,Pune,"April 14 2012,",6,56,1,156
Warriors,CSK,Pune,"April 14 2012,",7,61,1,156
Warriors,CSK,Pune,"April 14 2012,",8,63,1,156
Warriors,CSK,Pune,"April 14 2012,",9,66,2,156
Warriors,CSK,Pune,"April 14 2012,",10,72,2,156
Warriors,CSK,Pune,"April 14 2012,",11,81,2,156
Warriors,CSK,Pune,"April 14 2012,",12,85,2,156
Warriors,CSK,Pune,"April 14 2012,",13,90,3,156
Warriors,CSK,Pune,"April 14 2012,",14,100,3,156
Warriors,CSK,Pune,"April 14 2012,",15,106,3,156
Warriors,CSK,Pune,"April 14 2012,",16,117,3,156
Warriors,CSK,Pune,"April 14 2012,",17,122,3,156
Warriors,CSK,Pune,"April 14 2012,",18,134,3,156
Warriors,CSK,Pune,"April 14 2012,",19,146,3,156
Warriors,CSK,Pune,"April 14 2012,",20,156,3,156
RR,KKR,Eden Gardens,"April 13 2012,",1,4,0,131
RR,KKR,Eden Gardens,"April 13 2012,",2,11,0,131
RR,KKR,Eden Gardens,"April 13 2012,",3,16,0,131
RR,KKR,Eden Gardens,"April 13 2012,",4,23,0,131
RR,KKR,Eden Gardens,"April 13 2012,",5,33,0,131
RR,KKR,Eden Gardens,"April 13 2012,",6,45,0,131
RR,KKR,Eden Gardens,"April 13 2012,",7,47,1,131
RR,KKR,Eden Gardens,"April 13 2012,",8,48,2,131
RR,KKR,Eden Gardens,"April 13 2012,",9,51,3,131
RR,KKR,Eden Gardens,"April 13 2012,",10,58,3,131
RR,KKR,Eden Gardens,"April 13 2012,",11,62,3,131
RR,KKR,Eden Gardens,"April 13 2012,",12,73,3,131
RR,KKR,Eden Gardens,"April 13 2012,",13,77,3,131
RR,KKR,Eden Gardens,"April 13 2012,",14,80,3,131
RR,KKR,Eden Gardens,"April 13 2012,",15,85,3,131
RR,KKR,Eden Gardens,"April 13 2012,",16,101,3,131
RR,KKR,Eden Gardens,"April 13 2012,",17,109,4,131
RR,KKR,Eden Gardens,"April 13 2012,",18,113,4,131
RR,KKR,Eden Gardens,"April 13 2012,",19,116,5,131
RR,KKR,Eden Gardens,"April 13 2012,",20,131,5,131
KKR,RR,Eden Gardens,"April 13 2012,",1,10,0,137
KKR,RR,Eden Gardens,"April 13 2012,",2,13,0,137
KKR,RR,Eden Gardens,"April 13 2012,",3,18,0,137
KKR,RR,Eden Gardens,"April 13 2012,",4,22,1,137
KKR,RR,Eden Gardens,"April 13 2012,",5,26,1,137
KKR,RR,Eden Gardens,"April 13 2012,",6,36,1,137
KKR,RR,Eden Gardens,"April 13 2012,",7,45,1,137
KKR,RR,Eden Gardens,"April 13 2012,",8,52,1,137
KKR,RR,Eden Gardens,"April 13 2012,",9,61,1,137
KKR,RR,Eden Gardens,"April 13 2012,",10,68,1,137
KKR,RR,Eden Gardens,"April 13 2012,",11,70,2,137
KKR,RR,Eden Gardens,"April 13 2012,",12,74,2,137
KKR,RR,Eden Gardens,"April 13 2012,",13,79,2,137
KKR,RR,Eden Gardens,"April 13 2012,",14,92,2,137
KKR,RR,Eden Gardens,"April 13 2012,",15,95,3,137
KKR,RR,Eden Gardens,"April 13 2012,",16,102,3,137
KKR,RR,Eden Gardens,"April 13 2012,",17,108,4,137
KKR,RR,Eden Gardens,"April 13 2012,",18,117,4,137
KKR,RR,Eden Gardens,"April 13 2012,",19,131,5,137
KKR,RR,Eden Gardens,"April 13 2012,",20,137,5,137
Warriors,Kings XI,Mohali,"April 12 2012,",1,5,0,115
Warriors,Kings XI,Mohali,"April 12 2012,",2,8,0,115
Warriors,Kings XI,Mohali,"April 12 2012,",3,18,1,115
Warriors,Kings XI,Mohali,"April 12 2012,",4,27,1,115
Warriors,Kings XI,Mohali,"April 12 2012,",5,28,1,115
Warriors,Kings XI,Mohali,"April 12 2012,",6,29,3,115
Warriors,Kings XI,Mohali,"April 12 2012,",7,32,3,115
Warriors,Kings XI,Mohali,"April 12 2012,",8,44,3,115
Warriors,Kings XI,Mohali,"April 12 2012,",9,55,4,115
Warriors,Kings XI,Mohali,"April 12 2012,",10,62,4,115
Warriors,Kings XI,Mohali,"April 12 2012,",11,71,4,115
Warriors,Kings XI,Mohali,"April 12 2012,",12,77,4,115
Warriors,Kings XI,Mohali,"April 12 2012,",13,83,5,115
Warriors,Kings XI,Mohali,"April 12 2012,",14,90,5,115
Warriors,Kings XI,Mohali,"April 12 2012,",15,96,5,115
Warriors,Kings XI,Mohali,"April 12 2012,",16,99,6,115
Warriors,Kings XI,Mohali,"April 12 2012,",17,102,7,115
Warriors,Kings XI,Mohali,"April 12 2012,",18,112,9,115
Warriors,Kings XI,Mohali,"April 12 2012,",19,115,1,115
Kings XI,Warriors,Mohali,"April 12 2012,",1,7,1,116
Kings XI,Warriors,Mohali,"April 12 2012,",2,13,1,116
Kings XI,Warriors,Mohali,"April 12 2012,",3,14,1,116
Kings XI,Warriors,Mohali,"April 12 2012,",4,20,1,116
Kings XI,Warriors,Mohali,"April 12 2012,",5,28,1,116
Kings XI,Warriors,Mohali,"April 12 2012,",6,38,1,116
Kings XI,Warriors,Mohali,"April 12 2012,",7,45,1,116
Kings XI,Warriors,Mohali,"April 12 2012,",8,50,2,116
Kings XI,Warriors,Mohali,"April 12 2012,",9,55,2,116
Kings XI,Warriors,Mohali,"April 12 2012,",10,60,2,116
Kings XI,Warriors,Mohali,"April 12 2012,",11,68,2,116
Kings XI,Warriors,Mohali,"April 12 2012,",12,71,3,116
Kings XI,Warriors,Mohali,"April 12 2012,",13,75,3,116
Kings XI,Warriors,Mohali,"April 12 2012,",14,78,3,116
Kings XI,Warriors,Mohali,"April 12 2012,",15,88,3,116
Kings XI,Warriors,Mohali,"April 12 2012,",16,99,3,116
Kings XI,Warriors,Mohali,"April 12 2012,",17,109,3,116
Kings XI,Warriors,Mohali,"April 12 2012,",18,116,3,116
RCB,CSK,Chennai,"April 12 2012,",1,9,0,205
RCB,CSK,Chennai,"April 12 2012,",2,15,0,205
RCB,CSK,Chennai,"April 12 2012,",3,26,0,205
RCB,CSK,Chennai,"April 12 2012,",4,37,0,205
RCB,CSK,Chennai,"April 12 2012,",5,51,0,205
RCB,CSK,Chennai,"April 12 2012,",6,56,1,205
RCB,CSK,Chennai,"April 12 2012,",7,62,1,205
RCB,CSK,Chennai,"April 12 2012,",8,69,1,205
RCB,CSK,Chennai,"April 12 2012,",9,90,1,205
RCB,CSK,Chennai,"April 12 2012,",10,96,1,205
RCB,CSK,Chennai,"April 12 2012,",11,104,1,205
RCB,CSK,Chennai,"April 12 2012,",12,118,1,205
RCB,CSK,Chennai,"April 12 2012,",13,122,1,205
RCB,CSK,Chennai,"April 12 2012,",14,135,1,205
RCB,CSK,Chennai,"April 12 2012,",15,149,1,205
RCB,CSK,Chennai,"April 12 2012,",16,161,1,205
RCB,CSK,Chennai,"April 12 2012,",17,173,2,205
RCB,CSK,Chennai,"April 12 2012,",18,190,3,205
RCB,CSK,Chennai,"April 12 2012,",19,198,4,205
RCB,CSK,Chennai,"April 12 2012,",20,205,8,205
CSK,RCB,Chennai,"April 12 2012,",1,2,0,208
CSK,RCB,Chennai,"April 12 2012,",2,7,0,208
CSK,RCB,Chennai,"April 12 2012,",3,14,0,208
CSK,RCB,Chennai,"April 12 2012,",4,25,0,208
CSK,RCB,Chennai,"April 12 2012,",5,32,0,208
CSK,RCB,Chennai,"April 12 2012,",6,52,0,208
CSK,RCB,Chennai,"April 12 2012,",7,57,1,208
CSK,RCB,Chennai,"April 12 2012,",8,65,1,208
CSK,RCB,Chennai,"April 12 2012,",9,71,1,208
CSK,RCB,Chennai,"April 12 2012,",10,85,1,208
CSK,RCB,Chennai,"April 12 2012,",11,91,2,208
CSK,RCB,Chennai,"April 12 2012,",12,97,2,208
CSK,RCB,Chennai,"April 12 2012,",13,112,2,208
CSK,RCB,Chennai,"April 12 2012,",14,127,2,208
CSK,RCB,Chennai,"April 12 2012,",15,131,3,208
CSK,RCB,Chennai,"April 12 2012,",16,141,3,208
CSK,RCB,Chennai,"April 12 2012,",17,156,3,208
CSK,RCB,Chennai,"April 12 2012,",18,163,4,208
CSK,RCB,Chennai,"April 12 2012,",19,191,4,208
CSK,RCB,Chennai,"April 12 2012,",20,208,5,208
MI,RR,Wankhede,"April 11 2012,",1,2,0,197
MI,RR,Wankhede,"April 11 2012,",2,5,0,197
MI,RR,Wankhede,"April 11 2012,",3,26,0,197
MI,RR,Wankhede,"April 11 2012,",4,33,1,197
MI,RR,Wankhede,"April 11 2012,",5,44,1,197
MI,RR,Wankhede,"April 11 2012,",6,54,1,197
MI,RR,Wankhede,"April 11 2012,",7,61,2,197
MI,RR,Wankhede,"April 11 2012,",8,67,2,197
MI,RR,Wankhede,"April 11 2012,",9,75,3,197
MI,RR,Wankhede,"April 11 2012,",10,80,3,197
MI,RR,Wankhede,"April 11 2012,",11,87,3,197
MI,RR,Wankhede,"April 11 2012,",12,96,3,197
MI,RR,Wankhede,"April 11 2012,",13,105,3,197
MI,RR,Wankhede,"April 11 2012,",14,128,3,197
MI,RR,Wankhede,"April 11 2012,",15,137,3,197
MI,RR,Wankhede,"April 11 2012,",16,148,3,197
MI,RR,Wankhede,"April 11 2012,",17,164,4,197
MI,RR,Wankhede,"April 11 2012,",18,175,5,197
MI,RR,Wankhede,"April 11 2012,",19,184,6,197
MI,RR,Wankhede,"April 11 2012,",20,197,6,197
RR,MI,Wankhede,"April 11 2012,",1,7,0,170
RR,MI,Wankhede,"April 11 2012,",2,9,2,170
RR,MI,Wankhede,"April 11 2012,",3,12,2,170
RR,MI,Wankhede,"April 11 2012,",4,23,2,170
RR,MI,Wankhede,"April 11 2012,",5,35,2,170
RR,MI,Wankhede,"April 11 2012,",6,44,2,170
RR,MI,Wankhede,"April 11 2012,",7,54,2,170
RR,MI,Wankhede,"April 11 2012,",8,65,2,170
RR,MI,Wankhede,"April 11 2012,",9,72,2,170
RR,MI,Wankhede,"April 11 2012,",10,79,2,170
RR,MI,Wankhede,"April 11 2012,",11,89,2,170
RR,MI,Wankhede,"April 11 2012,",12,99,3,170
RR,MI,Wankhede,"April 11 2012,",13,115,3,170
RR,MI,Wankhede,"April 11 2012,",14,134,3,170
RR,MI,Wankhede,"April 11 2012,",15,136,5,170
RR,MI,Wankhede,"April 11 2012,",16,146,5,170
RR,MI,Wankhede,"April 11 2012,",17,157,6,170
RR,MI,Wankhede,"April 11 2012,",18,165,9,170
RR,MI,Wankhede,"April 11 2012,",19,166,9,170
RR,MI,Wankhede,"April 11 2012,",20,170,1,170
CSK,Daredevils,Delhi,"April 10 2012,",1,4,1,110
CSK,Daredevils,Delhi,"April 10 2012,",2,12,1,110
CSK,Daredevils,Delhi,"April 10 2012,",3,26,1,110
CSK,Daredevils,Delhi,"April 10 2012,",4,28,2,110
CSK,Daredevils,Delhi,"April 10 2012,",5,35,2,110
CSK,Daredevils,Delhi,"April 10 2012,",6,41,2,110
CSK,Daredevils,Delhi,"April 10 2012,",7,47,3,110
CSK,Daredevils,Delhi,"April 10 2012,",8,53,3,110
CSK,Daredevils,Delhi,"April 10 2012,",9,63,3,110
CSK,Daredevils,Delhi,"April 10 2012,",10,66,4,110
CSK,Daredevils,Delhi,"April 10 2012,",11,68,5,110
CSK,Daredevils,Delhi,"April 10 2012,",12,72,5,110
CSK,Daredevils,Delhi,"April 10 2012,",13,73,5,110
CSK,Daredevils,Delhi,"April 10 2012,",14,78,5,110
CSK,Daredevils,Delhi,"April 10 2012,",15,80,5,110
CSK,Daredevils,Delhi,"April 10 2012,",16,83,5,110
CSK,Daredevils,Delhi,"April 10 2012,",17,89,5,110
CSK,Daredevils,Delhi,"April 10 2012,",18,94,6,110
CSK,Daredevils,Delhi,"April 10 2012,",19,103,7,110
CSK,Daredevils,Delhi,"April 10 2012,",20,110,8,110
Daredevils,CSK,Delhi,"April 10 2012,",1,12,0,111
Daredevils,CSK,Delhi,"April 10 2012,",2,19,0,111
Daredevils,CSK,Delhi,"April 10 2012,",3,31,0,111
Daredevils,CSK,Delhi,"April 10 2012,",4,33,1,111
Daredevils,CSK,Delhi,"April 10 2012,",5,44,1,111
Daredevils,CSK,Delhi,"April 10 2012,",6,50,2,111
Daredevils,CSK,Delhi,"April 10 2012,",7,53,2,111
Daredevils,CSK,Delhi,"April 10 2012,",8,64,2,111
Daredevils,CSK,Delhi,"April 10 2012,",9,69,2,111
Daredevils,CSK,Delhi,"April 10 2012,",10,79,2,111
Daredevils,CSK,Delhi,"April 10 2012,",11,87,2,111
Daredevils,CSK,Delhi,"April 10 2012,",12,98,2,111
Daredevils,CSK,Delhi,"April 10 2012,",13,108,2,111
Daredevils,CSK,Delhi,"April 10 2012,",14,111,2,111
KKR,RCB,Bengaluru,"April 10 2012,",1,4,0,165
KKR,RCB,Bengaluru,"April 10 2012,",2,12,0,165
KKR,RCB,Bengaluru,"April 10 2012,",3,20,0,165
KKR,RCB,Bengaluru,"April 10 2012,",4,35,0,165
KKR,RCB,Bengaluru,"April 10 2012,",5,47,0,165
KKR,RCB,Bengaluru,"April 10 2012,",6,60,0,165
KKR,RCB,Bengaluru,"April 10 2012,",7,63,1,165
KKR,RCB,Bengaluru,"April 10 2012,",8,76,1,165
KKR,RCB,Bengaluru,"April 10 2012,",9,84,1,165
KKR,RCB,Bengaluru,"April 10 2012,",10,92,1,165
KKR,RCB,Bengaluru,"April 10 2012,",11,103,1,165
KKR,RCB,Bengaluru,"April 10 2012,",12,115,1,165
KKR,RCB,Bengaluru,"April 10 2012,",13,123,1,165
KKR,RCB,Bengaluru,"April 10 2012,",14,126,2,165
KKR,RCB,Bengaluru,"April 10 2012,",15,128,3,165
KKR,RCB,Bengaluru,"April 10 2012,",16,135,3,165
KKR,RCB,Bengaluru,"April 10 2012,",17,142,5,165
KKR,RCB,Bengaluru,"April 10 2012,",18,150,6,165
KKR,RCB,Bengaluru,"April 10 2012,",19,153,7,165
KKR,RCB,Bengaluru,"April 10 2012,",20,165,8,165
RCB,KKR,Bengaluru,"April 10 2012,",1,6,0,123
RCB,KKR,Bengaluru,"April 10 2012,",2,7,1,123
RCB,KKR,Bengaluru,"April 10 2012,",3,8,1,123
RCB,KKR,Bengaluru,"April 10 2012,",4,14,2,123
RCB,KKR,Bengaluru,"April 10 2012,",5,20,2,123
RCB,KKR,Bengaluru,"April 10 2012,",6,20,3,123
RCB,KKR,Bengaluru,"April 10 2012,",7,23,3,123
RCB,KKR,Bengaluru,"April 10 2012,",8,28,4,123
RCB,KKR,Bengaluru,"April 10 2012,",9,33,4,123
RCB,KKR,Bengaluru,"April 10 2012,",10,43,5,123
RCB,KKR,Bengaluru,"April 10 2012,",11,57,5,123
RCB,KKR,Bengaluru,"April 10 2012,",12,61,6,123
RCB,KKR,Bengaluru,"April 10 2012,",13,68,6,123
RCB,KKR,Bengaluru,"April 10 2012,",14,76,6,123
RCB,KKR,Bengaluru,"April 10 2012,",15,81,7,123
RCB,KKR,Bengaluru,"April 10 2012,",16,91,7,123
RCB,KKR,Bengaluru,"April 10 2012,",17,99,7,123
RCB,KKR,Bengaluru,"April 10 2012,",18,106,8,123
RCB,KKR,Bengaluru,"April 10 2012,",19,118,8,123
RCB,KKR,Bengaluru,"April 10 2012,",20,123,9,123
Chargers,MI,Visakhapatnam,"April 09 2012,",1,2,0,138
Chargers,MI,Visakhapatnam,"April 09 2012,",2,7,1,138
Chargers,MI,Visakhapatnam,"April 09 2012,",3,9,1,138
Chargers,MI,Visakhapatnam,"April 09 2012,",4,18,2,138
Chargers,MI,Visakhapatnam,"April 09 2012,",5,27,2,138
Chargers,MI,Visakhapatnam,"April 09 2012,",6,45,2,138
Chargers,MI,Visakhapatnam,"April 09 2012,",7,46,3,138
Chargers,MI,Visakhapatnam,"April 09 2012,",8,50,3,138
Chargers,MI,Visakhapatnam,"April 09 2012,",9,55,3,138
Chargers,MI,Visakhapatnam,"April 09 2012,",10,61,3,138
Chargers,MI,Visakhapatnam,"April 09 2012,",11,65,3,138
Chargers,MI,Visakhapatnam,"April 09 2012,",12,80,3,138
Chargers,MI,Visakhapatnam,"April 09 2012,",13,83,4,138
Chargers,MI,Visakhapatnam,"April 09 2012,",14,86,4,138
Chargers,MI,Visakhapatnam,"April 09 2012,",15,96,4,138
Chargers,MI,Visakhapatnam,"April 09 2012,",16,109,4,138
Chargers,MI,Visakhapatnam,"April 09 2012,",17,119,4,138
Chargers,MI,Visakhapatnam,"April 09 2012,",18,123,5,138
Chargers,MI,Visakhapatnam,"April 09 2012,",19,130,7,138
Chargers,MI,Visakhapatnam,"April 09 2012,",20,138,9,138
MI,Chargers,Visakhapatnam,"April 09 2012,",1,2,0,142
MI,Chargers,Visakhapatnam,"April 09 2012,",2,8,1,142
MI,Chargers,Visakhapatnam,"April 09 2012,",3,10,1,142
MI,Chargers,Visakhapatnam,"April 09 2012,",4,10,2,142
MI,Chargers,Visakhapatnam,"April 09 2012,",5,15,2,142
MI,Chargers,Visakhapatnam,"April 09 2012,",6,29,2,142
MI,Chargers,Visakhapatnam,"April 09 2012,",7,32,2,142
MI,Chargers,Visakhapatnam,"April 09 2012,",8,37,2,142
MI,Chargers,Visakhapatnam,"April 09 2012,",9,44,2,142
MI,Chargers,Visakhapatnam,"April 09 2012,",10,49,2,142
MI,Chargers,Visakhapatnam,"April 09 2012,",11,57,2,142
MI,Chargers,Visakhapatnam,"April 09 2012,",12,60,3,142
MI,Chargers,Visakhapatnam,"April 09 2012,",13,69,3,142
MI,Chargers,Visakhapatnam,"April 09 2012,",14,83,3,142
MI,Chargers,Visakhapatnam,"April 09 2012,",15,85,3,142
MI,Chargers,Visakhapatnam,"April 09 2012,",16,94,3,142
MI,Chargers,Visakhapatnam,"April 09 2012,",17,102,4,142
MI,Chargers,Visakhapatnam,"April 09 2012,",18,116,4,142
MI,Chargers,Visakhapatnam,"April 09 2012,",19,121,5,142
MI,Chargers,Visakhapatnam,"April 09 2012,",20,142,5,142
Warriors,Kings XI,Pune,"April 08 2012,",1,10,0,166
Warriors,Kings XI,Pune,"April 08 2012,",2,15,0,166
Warriors,Kings XI,Pune,"April 08 2012,",3,21,0,166
Warriors,Kings XI,Pune,"April 08 2012,",4,28,1,166
Warriors,Kings XI,Pune,"April 08 2012,",5,36,2,166
Warriors,Kings XI,Pune,"April 08 2012,",6,38,2,166
Warriors,Kings XI,Pune,"April 08 2012,",7,43,2,166
Warriors,Kings XI,Pune,"April 08 2012,",8,53,2,166
Warriors,Kings XI,Pune,"April 08 2012,",9,58,2,166
Warriors,Kings XI,Pune,"April 08 2012,",10,71,2,166
Warriors,Kings XI,Pune,"April 08 2012,",11,80,2,166
Warriors,Kings XI,Pune,"April 08 2012,",12,86,2,166
Warriors,Kings XI,Pune,"April 08 2012,",13,92,2,166
Warriors,Kings XI,Pune,"April 08 2012,",14,101,2,166
Warriors,Kings XI,Pune,"April 08 2012,",15,113,3,166
Warriors,Kings XI,Pune,"April 08 2012,",16,121,3,166
Warriors,Kings XI,Pune,"April 08 2012,",17,122,4,166
Warriors,Kings XI,Pune,"April 08 2012,",18,131,4,166
Warriors,Kings XI,Pune,"April 08 2012,",19,158,5,166
Warriors,Kings XI,Pune,"April 08 2012,",20,166,6,166
Kings XI,Warriors,Pune,"April 08 2012,",1,3,0,144
Kings XI,Warriors,Pune,"April 08 2012,",2,7,0,144
Kings XI,Warriors,Pune,"April 08 2012,",3,9,1,144
Kings XI,Warriors,Pune,"April 08 2012,",4,11,2,144
Kings XI,Warriors,Pune,"April 08 2012,",5,13,2,144
Kings XI,Warriors,Pune,"April 08 2012,",6,19,2,144
Kings XI,Warriors,Pune,"April 08 2012,",7,23,2,144
Kings XI,Warriors,Pune,"April 08 2012,",8,30,2,144
Kings XI,Warriors,Pune,"April 08 2012,",9,45,2,144
Kings XI,Warriors,Pune,"April 08 2012,",10,53,3,144
Kings XI,Warriors,Pune,"April 08 2012,",11,58,3,144
Kings XI,Warriors,Pune,"April 08 2012,",12,72,3,144
Kings XI,Warriors,Pune,"April 08 2012,",13,75,4,144
Kings XI,Warriors,Pune,"April 08 2012,",14,84,5,144
Kings XI,Warriors,Pune,"April 08 2012,",15,99,5,144
Kings XI,Warriors,Pune,"April 08 2012,",16,104,6,144
Kings XI,Warriors,Pune,"April 08 2012,",17,108,7,144
Kings XI,Warriors,Pune,"April 08 2012,",18,122,7,144
Kings XI,Warriors,Pune,"April 08 2012,",19,131,8,144
Kings XI,Warriors,Pune,"April 08 2012,",20,144,8,144
RR,KKR,Jaipur,"April 08 2012,",1,1,0,164
RR,KKR,Jaipur,"April 08 2012,",2,4,1,164
RR,KKR,Jaipur,"April 08 2012,",3,15,1,164
RR,KKR,Jaipur,"April 08 2012,",4,22,1,164
RR,KKR,Jaipur,"April 08 2012,",5,29,1,164
RR,KKR,Jaipur,"April 08 2012,",6,37,1,164
RR,KKR,Jaipur,"April 08 2012,",7,46,2,164
RR,KKR,Jaipur,"April 08 2012,",8,57,2,164
RR,KKR,Jaipur,"April 08 2012,",9,62,3,164
RR,KKR,Jaipur,"April 08 2012,",10,68,3,164
RR,KKR,Jaipur,"April 08 2012,",11,74,3,164
RR,KKR,Jaipur,"April 08 2012,",12,81,3,164
RR,KKR,Jaipur,"April 08 2012,",13,88,3,164
RR,KKR,Jaipur,"April 08 2012,",14,105,3,164
RR,KKR,Jaipur,"April 08 2012,",15,116,3,164
RR,KKR,Jaipur,"April 08 2012,",16,125,3,164
RR,KKR,Jaipur,"April 08 2012,",17,127,4,164
RR,KKR,Jaipur,"April 08 2012,",18,141,4,164
RR,KKR,Jaipur,"April 08 2012,",19,156,5,164
RR,KKR,Jaipur,"April 08 2012,",20,164,5,164
KKR,RR,Jaipur,"April 08 2012,",1,4,0,142
KKR,RR,Jaipur,"April 08 2012,",2,8,2,142
KKR,RR,Jaipur,"April 08 2012,",3,10,3,142
KKR,RR,Jaipur,"April 08 2012,",4,13,3,142
KKR,RR,Jaipur,"April 08 2012,",5,23,3,142
KKR,RR,Jaipur,"April 08 2012,",6,27,4,142
KKR,RR,Jaipur,"April 08 2012,",7,34,4,142
KKR,RR,Jaipur,"April 08 2012,",8,42,4,142
KKR,RR,Jaipur,"April 08 2012,",9,52,4,142
KKR,RR,Jaipur,"April 08 2012,",10,65,4,142
KKR,RR,Jaipur,"April 08 2012,",11,73,5,142
KKR,RR,Jaipur,"April 08 2012,",12,77,5,142
KKR,RR,Jaipur,"April 08 2012,",13,77,6,142
KKR,RR,Jaipur,"April 08 2012,",14,86,6,142
KKR,RR,Jaipur,"April 08 2012,",15,94,7,142
KKR,RR,Jaipur,"April 08 2012,",16,98,7,142
KKR,RR,Jaipur,"April 08 2012,",17,112,7,142
KKR,RR,Jaipur,"April 08 2012,",18,131,7,142
KKR,RR,Jaipur,"April 08 2012,",19,134,9,142
KKR,RR,Jaipur,"April 08 2012,",20,142,1,142
CSK,Chargers,Visakhapatnam,"April 07 2012,",1,2,1,193
CSK,Chargers,Visakhapatnam,"April 07 2012,",2,9,1,193
CSK,Chargers,Visakhapatnam,"April 07 2012,",3,15,1,193
CSK,Chargers,Visakhapatnam,"April 07 2012,",4,20,1,193
CSK,Chargers,Visakhapatnam,"April 07 2012,",5,38,1,193
CSK,Chargers,Visakhapatnam,"April 07 2012,",6,44,2,193
CSK,Chargers,Visakhapatnam,"April 07 2012,",7,55,2,193
CSK,Chargers,Visakhapatnam,"April 07 2012,",8,63,2,193
CSK,Chargers,Visakhapatnam,"April 07 2012,",9,71,3,193
CSK,Chargers,Visakhapatnam,"April 07 2012,",10,75,3,193
CSK,Chargers,Visakhapatnam,"April 07 2012,",11,85,3,193
CSK,Chargers,Visakhapatnam,"April 07 2012,",12,93,3,193
CSK,Chargers,Visakhapatnam,"April 07 2012,",13,97,4,193
